workclass,race,sex,hours-per-week,native-country,label,age-range,educationDegree
Private,Asian-Pac-Islander,Male,21-40,China,<=50K,45-60,HS-College
Private,Black,Female,21-40,United-States,<=50K,15-30,MiddleSchool
Private,Black,Male,21-40,Trinadad&Tobago,<=50K,45-60,Elementary
Private,Black,Male,21-40,Cuba,<=50K,30-45,HS-College
Private,Asian-Pac-Islander,Male,21-40,United-States,<=50K,15-30,Bach
Private,Black,Female,21-40,United-States,<=50K,30-45,HS-College
Private,Black,Male,41-60,United-States,<=50K,30-45,Assoc
Private,Other,Male,21-40,Dominican-Republic,<=50K,15-30,HS-College
State-gov,Black,Male,21-40,United-States,<=50K,15-30,Assoc
?,Other,Female,21-40,United-States,<=50K,15-30,HS-College
Self-emp-inc,Asian-Pac-Islander,Male,21-40,Vietnam,<=50K,30-45,HS-College
Local-gov,Black,Male,21-40,United-States,>50K,45-60,Mast
Self-emp-inc,Asian-Pac-Islander,Male,21-40,Taiwan,>50K,60-75,PostMaster
Private,Black,Female,21-40,United-States,<=50K,45-60,HS-College
Private,Black,Female,21-40,United-States,>50K,30-45,Assoc
Private,Black,Male,21-40,United-States,<=50K,15-30,Assoc
Private,Asian-Pac-Islander,Female,41-60,Philippines,<=50K,45-60,HS-College
Private,Black,Female,0-20,United-States,<=50K,15-30,Assoc
Local-gov,Black,Male,21-40,United-States,<=50K,15-30,HS-College
Private,Black,Female,21-40,United-States,<=50K,30-45,Assoc
Private,Black,Male,21-40,United-States,<=50K,30-45,MiddleSchool
Federal-gov,Black,Female,21-40,United-States,<=50K,30-45,Assoc
Private,Black,Male,21-40,United-States,<=50K,15-30,HS-College
Federal-gov,Asian-Pac-Islander,Female,21-40,United-States,<=50K,30-45,Assoc
Private,Black,Male,81-100,United-States,>50K,45-60,Assoc
Private,Asian-Pac-Islander,Male,41-60,United-States,<=50K,45-60,HS-College
Private,Black,Male,21-40,United-States,<=50K,15-30,HS-College
Private,Black,Female,0-20,United-States,<=50K,60-75,MiddleSchool
Self-emp-inc,Asian-Pac-Islander,Female,21-40,Philippines,>50K,30-45,Bach
Private,Black,Female,0-20,United-States,<=50K,30-45,HS-College
Private,Black,Male,41-60,United-States,>50K,30-45,Bach
Private,Asian-Pac-Islander,Male,21-40,United-States,>50K,15-30,Bach
Private,Amer-Indian-Eskimo,Female,21-40,United-States,<=50K,30-45,HS-College
Private,Asian-Pac-Islander,Male,21-40,Philippines,>50K,45-60,Bach
State-gov,Black,Female,21-40,United-States,<=50K,45-60,Elementary
State-gov,Asian-Pac-Islander,Male,21-40,China,>50K,60-75,Mast
Private,Black,Female,21-40,United-States,<=50K,15-30,HS-College
Local-gov,Black,Male,21-40,United-States,<=50K,30-45,Bach
Local-gov,Black,Female,0-20,United-States,<=50K,60-75,Assoc
Local-gov,Black,Male,21-40,United-States,<=50K,30-45,HS-College
Private,Black,Female,21-40,United-States,<=50K,15-30,Assoc
Private,Black,Female,21-40,United-States,<=50K,15-30,Assoc
Self-emp-not-inc,Asian-Pac-Islander,Male,21-40,South,<=50K,45-60,HS-College
Private,Black,Female,21-40,United-States,<=50K,45-60,MiddleSchool
Local-gov,Black,Female,21-40,United-States,<=50K,15-30,Assoc
Private,Black,Female,0-20,United-States,<=50K,30-45,MiddleSchool
?,Other,Female,21-40,United-States,<=50K,15-30,Assoc
Private,Asian-Pac-Islander,Female,21-40,Philippines,<=50K,15-30,Assoc
Private,Other,Male,21-40,Mexico,<=50K,30-45,HS-College
Private,Black,Male,41-60,United-States,>50K,30-45,Assoc
Self-emp-not-inc,Asian-Pac-Islander,Male,41-60,United-States,>50K,15-30,HS-College
Local-gov,Black,Female,21-40,United-States,<=50K,60-75,HS-College
Private,Black,Female,21-40,United-States,<=50K,30-45,HS-College
?,Black,Female,21-40,United-States,<=50K,60-75,MiddleSchool
State-gov,Black,Male,21-40,United-States,>50K,45-60,Assoc
Private,Black,Female,21-40,United-States,>50K,30-45,Bach
Private,Asian-Pac-Islander,Male,21-40,India,<=50K,45-60,Mast
Private,Black,Female,21-40,United-States,<=50K,30-45,HS-College
Federal-gov,Asian-Pac-Islander,Male,21-40,Vietnam,<=50K,30-45,Bach
Private,Black,Male,21-40,United-States,<=50K,15-30,MiddleSchool
Private,Black,Female,21-40,United-States,<=50K,45-60,HS-College
Private,Black,Female,41-60,Jamaica,<=50K,45-60,MiddleSchool
?,Asian-Pac-Islander,Female,41-60,?,<=50K,15-30,HS-College
Private,Asian-Pac-Islander,Male,21-40,Hong,<=50K,30-45,Assoc
Private,Black,Female,81-100,United-States,>50K,30-45,Bach
Private,Black,Female,21-40,United-States,<=50K,30-45,HS-College
Private,Asian-Pac-Islander,Female,0-20,Philippines,<=50K,15-30,Assoc
Private,Black,Female,21-40,United-States,>50K,45-60,Bach
Private,Black,Male,41-60,United-States,>50K,45-60,Bach
Local-gov,Black,Female,41-60,United-States,<=50K,15-30,Bach
Private,Black,Male,21-40,United-States,>50K,30-45,MiddleSchool
Private,Other,Female,21-40,Nicaragua,<=50K,15-30,MiddleSchool
State-gov,Asian-Pac-Islander,Female,0-20,Taiwan,<=50K,15-30,Mast
Private,Other,Female,21-40,Dominican-Republic,<=50K,30-45,Elementary
Private,Asian-Pac-Islander,Male,21-40,United-States,<=50K,15-30,Bach
Private,Black,Female,21-40,United-States,<=50K,45-60,HS-College
Private,Asian-Pac-Islander,Female,41-60,United-States,<=50K,30-45,Assoc
Private,Amer-Indian-Eskimo,Male,41-60,United-States,<=50K,15-30,Assoc
Private,Black,Female,21-40,United-States,<=50K,30-45,Assoc
Private,Asian-Pac-Islander,Female,41-60,Haiti,<=50K,30-45,Bach
Private,Black,Male,21-40,United-States,>50K,15-30,HS-College
Private,Black,Female,21-40,El-Salvador,<=50K,30-45,Assoc
Private,Amer-Indian-Eskimo,Male,41-60,United-States,<=50K,30-45,HS-College
Private,Other,Female,0-20,United-States,<=50K,15-30,Assoc
Private,Asian-Pac-Islander,Male,21-40,Taiwan,>50K,30-45,PostMaster
Private,Black,Male,21-40,United-States,<=50K,15-30,Assoc
Private,Black,Male,21-40,United-States,<=50K,45-60,HS-College
Private,Asian-Pac-Islander,Male,21-40,India,<=50K,45-60,Preschool
State-gov,Black,Female,21-40,United-States,<=50K,30-45,Assoc
Federal-gov,Asian-Pac-Islander,Male,21-40,United-States,<=50K,30-45,Bach
Private,Black,Female,21-40,United-States,<=50K,45-60,Bach
?,Black,Male,21-40,United-States,<=50K,15-30,Assoc
Private,Black,Female,21-40,United-States,<=50K,30-45,Assoc
State-gov,Asian-Pac-Islander,Male,21-40,Thailand,<=50K,15-30,HS-College
Private,Black,Male,21-40,United-States,<=50K,45-60,HS-College
State-gov,Black,Female,21-40,United-States,<=50K,30-45,Assoc
State-gov,Asian-Pac-Islander,Male,21-40,?,<=50K,15-30,Assoc
Private,Black,Male,0-20,United-States,<=50K,15-30,MiddleSchool
Private,Black,Male,21-40,United-States,<=50K,30-45,HS-College
?,Black,Female,21-40,United-States,<=50K,75-100,Preschool
Private,Amer-Indian-Eskimo,Male,0-20,United-States,<=50K,15-30,HS-College
Private,Black,Male,21-40,United-States,<=50K,15-30,HS-College
Private,Black,Male,21-40,United-States,<=50K,45-60,MiddleSchool
Private,Black,Male,21-40,United-States,<=50K,15-30,Assoc
State-gov,Black,Male,41-60,United-States,>50K,30-45,Assoc
Private,Asian-Pac-Islander,Male,61-80,United-States,>50K,30-45,Bach
Private,Black,Female,21-40,Haiti,<=50K,45-60,Elementary
Private,Black,Female,21-40,Trinadad&Tobago,<=50K,30-45,HS-College
?,Black,Female,21-40,United-States,<=50K,15-30,Assoc
Private,Black,Female,21-40,United-States,<=50K,30-45,Assoc
State-gov,Other,Male,21-40,United-States,<=50K,15-30,HS-College
Private,Black,Male,41-60,United-States,>50K,45-60,HS-College
Local-gov,Amer-Indian-Eskimo,Female,41-60,United-States,<=50K,15-30,Bach
Self-emp-not-inc,Asian-Pac-Islander,Male,41-60,China,>50K,45-60,Bach
Private,Black,Male,41-60,United-States,<=50K,30-45,Assoc
Private,Black,Male,21-40,United-States,<=50K,15-30,HS-College
Federal-gov,Black,Female,21-40,United-States,<=50K,30-45,HS-College
Self-emp-not-inc,Black,Male,21-40,United-States,<=50K,45-60,Assoc
Private,Black,Male,0-20,United-States,<=50K,60-75,Assoc
Private,Amer-Indian-Eskimo,Female,21-40,United-States,>50K,15-30,Bach
Self-emp-not-inc,Asian-Pac-Islander,Male,61-80,Philippines,>50K,30-45,Assoc
Private,Black,Male,21-40,United-States,<=50K,30-45,MiddleSchool
Private,Black,Male,21-40,United-States,<=50K,30-45,Assoc
Private,Other,Female,41-60,United-States,<=50K,15-30,Bach
Local-gov,Amer-Indian-Eskimo,Female,21-40,United-States,<=50K,30-45,Assoc
Private,Asian-Pac-Islander,Female,21-40,United-States,<=50K,30-45,Bach
Private,Black,Female,21-40,United-States,<=50K,30-45,HS-College
Private,Black,Female,0-20,United-States,<=50K,45-60,HS-College
Local-gov,Black,Male,21-40,United-States,<=50K,45-60,HS-College
Private,Black,Male,21-40,United-States,<=50K,15-30,Assoc
Private,Black,Male,21-40,United-States,<=50K,30-45,MiddleSchool
Private,Black,Male,41-60,United-States,<=50K,45-60,Preschool
State-gov,Asian-Pac-Islander,Male,21-40,United-States,<=50K,45-60,Assoc
Private,Black,Female,21-40,United-States,<=50K,30-45,HS-College
?,Black,Female,21-40,United-States,<=50K,60-75,MiddleSchool
Private,Other,Female,21-40,United-States,<=50K,15-30,Assoc
Private,Black,Female,21-40,United-States,<=50K,30-45,HS-College
Local-gov,Black,Female,21-40,United-States,<=50K,45-60,Assoc
Private,Black,Male,21-40,United-States,<=50K,60-75,Elementary
?,Black,Female,21-40,United-States,<=50K,30-45,HS-College
Self-emp-inc,Asian-Pac-Islander,Male,81-100,Japan,>50K,30-45,Mast
Federal-gov,Black,Female,21-40,United-States,<=50K,15-30,Assoc
Private,Black,Male,21-40,United-States,<=50K,45-60,HS-College
Self-emp-not-inc,Black,Male,21-40,United-States,<=50K,60-75,Mast
Private,Black,Male,21-40,United-States,<=50K,30-45,Bach
Private,Black,Male,21-40,United-States,<=50K,30-45,HS-College
Local-gov,Black,Female,21-40,United-States,<=50K,15-30,Bach
Private,Amer-Indian-Eskimo,Male,21-40,United-States,<=50K,30-45,HS-College
Private,Black,Male,21-40,United-States,<=50K,30-45,HS-College
State-gov,Black,Female,21-40,United-States,<=50K,15-30,MiddleSchool
Private,Black,Male,0-20,United-States,<=50K,15-30,MiddleSchool
Private,Black,Female,21-40,United-States,<=50K,45-60,Assoc
Private,Asian-Pac-Islander,Male,21-40,United-States,<=50K,45-60,Bach
Private,Asian-Pac-Islander,Male,21-40,Philippines,<=50K,30-45,Assoc
Private,Black,Male,41-60,United-States,<=50K,30-45,HS-College
Private,Other,Male,21-40,Peru,<=50K,15-30,Assoc
?,Black,Female,21-40,United-States,<=50K,30-45,MiddleSchool
Private,Black,Male,21-40,United-States,<=50K,15-30,HS-College
Private,Black,Male,21-40,Jamaica,<=50K,15-30,MiddleSchool
Private,Asian-Pac-Islander,Male,21-40,?,>50K,45-60,Mast
Private,Black,Male,21-40,United-States,<=50K,15-30,HS-College
Federal-gov,Black,Female,21-40,United-States,<=50K,30-45,Assoc
Private,Amer-Indian-Eskimo,Male,41-60,United-States,<=50K,45-60,Assoc
Private,Asian-Pac-Islander,Male,21-40,Philippines,<=50K,15-30,MiddleSchool
Private,Black,Female,21-40,United-States,<=50K,30-45,Assoc
?,Black,Female,0-20,United-States,<=50K,15-30,HS-College
?,Asian-Pac-Islander,Male,21-40,South,<=50K,60-75,Bach
Private,Black,Male,21-40,United-States,<=50K,30-45,HS-College
Private,Black,Female,21-40,United-States,<=50K,30-45,Assoc
?,Other,Female,21-40,United-States,<=50K,15-30,MiddleSchool
Private,Black,Male,21-40,United-States,<=50K,15-30,HS-College
Private,Black,Female,21-40,United-States,<=50K,45-60,HS-College
Local-gov,Black,Female,41-60,United-States,<=50K,15-30,Bach
Private,Black,Female,21-40,Jamaica,<=50K,15-30,MiddleSchool
?,Black,Male,21-40,United-States,<=50K,45-60,HS-College
Private,Black,Female,41-60,United-States,<=50K,30-45,Assoc
Private,Black,Female,21-40,United-States,<=50K,60-75,HS-College
Private,Black,Female,21-40,United-States,<=50K,15-30,HS-College
?,Black,Female,21-40,United-States,<=50K,15-30,Assoc
Private,Black,Female,21-40,United-States,<=50K,30-45,Assoc
Local-gov,Asian-Pac-Islander,Male,21-40,United-States,<=50K,30-45,Assoc
Local-gov,Black,Female,21-40,United-States,<=50K,15-30,HS-College
Private,Black,Female,21-40,United-States,<=50K,45-60,HS-College
Private,Black,Female,21-40,United-States,<=50K,45-60,Assoc
Private,Other,Male,21-40,India,<=50K,15-30,Assoc
Private,Black,Female,21-40,?,<=50K,30-45,MiddleSchool
State-gov,Asian-Pac-Islander,Male,61-80,?,>50K,45-60,PostMaster
Private,Black,Female,21-40,United-States,<=50K,30-45,Assoc
Private,Black,Male,61-80,United-States,<=50K,60-75,MiddleSchool
Private,Black,Female,21-40,United-States,<=50K,30-45,HS-College
Local-gov,Black,Female,21-40,United-States,<=50K,45-60,Assoc
Private,Black,Female,21-40,United-States,<=50K,45-60,Assoc
Private,Black,Female,21-40,United-States,<=50K,30-45,Assoc
Private,Black,Male,41-60,United-States,<=50K,15-30,Assoc
Private,Black,Male,21-40,United-States,>50K,30-45,Assoc
Self-emp-not-inc,Asian-Pac-Islander,Male,0-20,China,>50K,45-60,Bach
Private,Black,Male,41-60,United-States,<=50K,45-60,MiddleSchool
Local-gov,Black,Male,21-40,United-States,<=50K,15-30,Assoc
Private,Black,Male,21-40,?,<=50K,15-30,HS-College
Private,Black,Female,21-40,United-States,<=50K,15-30,Assoc
Private,Black,Female,21-40,United-States,<=50K,45-60,MiddleSchool
Private,Amer-Indian-Eskimo,Male,41-60,United-States,<=50K,15-30,Assoc
Private,Black,Female,21-40,United-States,<=50K,45-60,HS-College
Private,Black,Male,41-60,United-States,>50K,45-60,MiddleSchool
Private,Asian-Pac-Islander,Male,21-40,?,<=50K,30-45,Assoc
Self-emp-inc,Asian-Pac-Islander,Male,41-60,India,<=50K,30-45,Bach
Private,Asian-Pac-Islander,Male,21-40,United-States,<=50K,30-45,Assoc
Private,Asian-Pac-Islander,Male,21-40,China,<=50K,45-60,MiddleSchool
Private,Asian-Pac-Islander,Male,21-40,Philippines,<=50K,30-45,Assoc
Private,Black,Female,21-40,United-States,<=50K,30-45,Assoc
Private,Amer-Indian-Eskimo,Female,21-40,United-States,<=50K,30-45,Assoc
Private,Other,Male,21-40,Mexico,<=50K,30-45,MiddleSchool
Private,Amer-Indian-Eskimo,Male,21-40,United-States,<=50K,30-45,Assoc
Private,Black,Male,61-80,United-States,<=50K,30-45,Assoc
Private,Amer-Indian-Eskimo,Female,21-40,United-States,<=50K,45-60,HS-College
Private,Black,Female,0-20,United-States,<=50K,30-45,Assoc
?,Black,Male,0-20,United-States,<=50K,60-75,HS-College
Private,Amer-Indian-Eskimo,Female,21-40,United-States,<=50K,45-60,HS-College
Private,Black,Male,41-60,United-States,<=50K,30-45,Assoc
Private,Black,Male,21-40,United-States,<=50K,15-30,Assoc
Private,Black,Female,21-40,United-States,<=50K,15-30,HS-College
Self-emp-inc,Asian-Pac-Islander,Male,41-60,United-States,<=50K,30-45,Assoc
Private,Asian-Pac-Islander,Male,21-40,?,<=50K,30-45,Mast
Private,Black,Female,0-20,United-States,<=50K,30-45,MiddleSchool
Local-gov,Black,Female,21-40,United-States,<=50K,15-30,HS-College
Private,Black,Male,41-60,United-States,<=50K,15-30,Assoc
State-gov,Asian-Pac-Islander,Male,21-40,China,<=50K,45-60,Bach
State-gov,Black,Female,21-40,United-States,<=50K,15-30,Assoc
State-gov,Amer-Indian-Eskimo,Female,21-40,United-States,<=50K,60-75,HS-College
Private,Black,Female,21-40,United-States,<=50K,30-45,Assoc
Private,Black,Male,21-40,United-States,>50K,45-60,Bach
State-gov,Asian-Pac-Islander,Male,21-40,United-States,<=50K,30-45,HS-College
Private,Asian-Pac-Islander,Female,21-40,Thailand,<=50K,15-30,MiddleSchool
Private,Black,Male,41-60,United-States,>50K,45-60,HS-College
Private,Amer-Indian-Eskimo,Female,21-40,United-States,<=50K,15-30,Assoc
Private,Black,Male,21-40,Mexico,<=50K,15-30,Elementary
Private,Black,Female,41-60,Jamaica,<=50K,15-30,Assoc
Private,Asian-Pac-Islander,Female,21-40,United-States,<=50K,15-30,Bach
Private,Amer-Indian-Eskimo,Male,21-40,United-States,>50K,45-60,Bach
Private,Black,Male,21-40,United-States,<=50K,15-30,HS-College
?,Black,Female,21-40,United-States,<=50K,30-45,HS-College
Private,Black,Male,41-60,United-States,<=50K,15-30,Mast
Local-gov,Black,Female,21-40,United-States,<=50K,45-60,HS-College
Local-gov,Black,Female,21-40,United-States,<=50K,30-45,Assoc
Private,Asian-Pac-Islander,Female,21-40,Laos,<=50K,15-30,Preschool
Self-emp-inc,Asian-Pac-Islander,Female,21-40,South,<=50K,15-30,Assoc
Private,Black,Female,21-40,United-States,>50K,45-60,MiddleSchool
?,Asian-Pac-Islander,Female,0-20,United-States,<=50K,60-75,MiddleSchool
Private,Asian-Pac-Islander,Female,21-40,United-States,<=50K,45-60,Assoc
Private,Black,Male,21-40,United-States,<=50K,15-30,HS-College
Self-emp-inc,Black,Male,41-60,United-States,<=50K,30-45,HS-College
Private,Asian-Pac-Islander,Male,41-60,United-States,<=50K,15-30,Bach
Private,Black,Male,21-40,United-States,<=50K,30-45,Assoc
Self-emp-not-inc,Black,Male,0-20,United-States,<=50K,30-45,Elementary
Local-gov,Black,Male,21-40,United-States,<=50K,45-60,Bach
Private,Black,Male,21-40,United-States,<=50K,15-30,HS-College
Private,Black,Male,21-40,United-States,<=50K,45-60,Assoc
Private,Black,Female,21-40,United-States,<=50K,45-60,MiddleSchool
Private,Asian-Pac-Islander,Female,21-40,United-States,>50K,60-75,Assoc
Private,Black,Male,0-20,United-States,<=50K,15-30,HS-College
Private,Black,Female,21-40,United-States,<=50K,30-45,HS-College
Private,Black,Male,21-40,United-States,<=50K,30-45,MiddleSchool
Private,Black,Male,0-20,United-States,<=50K,15-30,MiddleSchool
Self-emp-inc,Asian-Pac-Islander,Male,21-40,Taiwan,<=50K,15-30,Bach
?,Other,Female,41-60,?,>50K,30-45,Bach
Private,Other,Male,21-40,Nicaragua,<=50K,30-45,Elementary
Local-gov,Black,Male,21-40,Puerto-Rico,<=50K,15-30,HS-College
Private,Asian-Pac-Islander,Male,21-40,India,<=50K,15-30,Assoc
Local-gov,Black,Female,41-60,United-States,>50K,30-45,Assoc
Local-gov,Black,Female,21-40,United-States,<=50K,45-60,Mast
Private,Black,Male,21-40,England,>50K,30-45,Assoc
Private,Black,Male,21-40,United-States,<=50K,30-45,MiddleSchool
Private,Asian-Pac-Islander,Male,21-40,United-States,<=50K,45-60,Assoc
Private,Asian-Pac-Islander,Male,21-40,United-States,>50K,30-45,Bach
Private,Black,Male,21-40,United-States,<=50K,45-60,HS-College
Private,Black,Female,21-40,United-States,<=50K,30-45,HS-College
Private,Black,Female,21-40,United-States,<=50K,30-45,Assoc
Private,Amer-Indian-Eskimo,Male,41-60,United-States,>50K,30-45,HS-College
Private,Asian-Pac-Islander,Male,41-60,United-States,<=50K,30-45,HS-College
Private,Asian-Pac-Islander,Male,21-40,United-States,<=50K,30-45,HS-College
Private,Black,Male,41-60,United-States,<=50K,15-30,Assoc
Private,Black,Female,21-40,United-States,<=50K,15-30,HS-College
Private,Black,Female,21-40,United-States,<=50K,15-30,MiddleSchool
Private,Black,Female,21-40,?,<=50K,45-60,Assoc
Private,Black,Male,21-40,United-States,<=50K,45-60,Assoc
Private,Black,Male,21-40,United-States,<=50K,45-60,MiddleSchool
?,Black,Male,21-40,United-States,<=50K,60-75,MiddleSchool
?,Black,Male,21-40,United-States,<=50K,30-45,Assoc
Self-emp-inc,Black,Male,21-40,Jamaica,<=50K,45-60,Bach
Private,Black,Male,21-40,United-States,>50K,30-45,HS-College
Private,Black,Female,21-40,United-States,<=50K,15-30,HS-College
State-gov,Black,Male,0-20,?,<=50K,60-75,PostMaster
Private,Asian-Pac-Islander,Male,21-40,South,<=50K,15-30,HS-College
State-gov,Asian-Pac-Islander,Female,21-40,Philippines,<=50K,30-45,Assoc
Private,Asian-Pac-Islander,Male,21-40,China,<=50K,30-45,Elementary
Private,Black,Female,21-40,United-States,<=50K,30-45,Assoc
Private,Black,Female,21-40,United-States,<=50K,15-30,Bach
Private,Black,Female,21-40,United-States,<=50K,45-60,MiddleSchool
Private,Black,Male,21-40,United-States,<=50K,15-30,Assoc
Private,Black,Female,21-40,United-States,<=50K,30-45,Assoc
Private,Asian-Pac-Islander,Female,21-40,?,<=50K,30-45,HS-College
Private,Black,Male,21-40,?,>50K,15-30,Assoc
?,Asian-Pac-Islander,Male,21-40,Philippines,>50K,30-45,Assoc
Private,Other,Male,21-40,Iran,>50K,30-45,Mast
Private,Amer-Indian-Eskimo,Male,21-40,United-States,<=50K,15-30,MiddleSchool
Private,Black,Female,21-40,United-States,<=50K,30-45,Bach
Self-emp-not-inc,Black,Male,21-40,United-States,<=50K,45-60,Assoc
Private,Black,Male,21-40,India,<=50K,60-75,HS-College
Local-gov,Black,Male,21-40,Dominican-Republic,<=50K,30-45,Mast
Private,Other,Male,0-20,United-States,<=50K,15-30,Assoc
Private,Black,Female,21-40,United-States,<=50K,45-60,HS-College
Private,Black,Male,21-40,United-States,<=50K,15-30,HS-College
Local-gov,Black,Female,21-40,United-States,>50K,30-45,Bach
Private,Black,Male,41-60,United-States,<=50K,30-45,MiddleSchool
Private,Black,Female,21-40,Japan,<=50K,30-45,Assoc
Private,Black,Female,21-40,United-States,<=50K,30-45,Assoc
Federal-gov,Black,Male,21-40,United-States,<=50K,45-60,HS-College
Self-emp-inc,Asian-Pac-Islander,Male,21-40,India,>50K,30-45,Mast
Local-gov,Asian-Pac-Islander,Male,21-40,Philippines,>50K,45-60,PostMaster
Private,Black,Male,21-40,United-States,<=50K,45-60,Assoc
Private,Asian-Pac-Islander,Female,21-40,Taiwan,<=50K,30-45,Assoc
Private,Asian-Pac-Islander,Female,21-40,United-States,<=50K,15-30,Assoc
Private,Amer-Indian-Eskimo,Male,21-40,United-States,<=50K,15-30,Assoc
Local-gov,Asian-Pac-Islander,Male,21-40,Philippines,>50K,45-60,Bach
Private,Black,Male,41-60,United-States,>50K,45-60,PostMaster
Private,Black,Male,21-40,United-States,<=50K,15-30,Assoc
Private,Asian-Pac-Islander,Male,21-40,South,<=50K,30-45,Assoc
Local-gov,Black,Female,21-40,United-States,<=50K,45-60,HS-College
Self-emp-inc,Asian-Pac-Islander,Female,21-40,?,>50K,45-60,Bach
Private,Black,Female,21-40,United-States,<=50K,30-45,Bach
Self-emp-not-inc,Black,Female,41-60,United-States,<=50K,30-45,Elementary
Local-gov,Black,Male,21-40,United-States,<=50K,60-75,MiddleSchool
Local-gov,Asian-Pac-Islander,Male,21-40,United-States,>50K,45-60,Bach
Private,Black,Female,21-40,United-States,>50K,30-45,Assoc
Private,Black,Female,21-40,France,<=50K,15-30,Bach
Private,Black,Female,0-20,United-States,<=50K,60-75,HS-College
Private,Asian-Pac-Islander,Female,21-40,Philippines,<=50K,45-60,Bach
Private,Black,Female,21-40,United-States,<=50K,60-75,HS-College
Private,Black,Male,41-60,United-States,>50K,30-45,Assoc
Self-emp-not-inc,Black,Male,41-60,United-States,>50K,15-30,Bach
Private,Asian-Pac-Islander,Female,21-40,India,<=50K,30-45,MiddleSchool
Private,Other,Male,21-40,United-States,<=50K,15-30,HS-College
Private,Asian-Pac-Islander,Female,21-40,Philippines,<=50K,45-60,Bach
Private,Black,Male,21-40,United-States,>50K,45-60,HS-College
State-gov,Black,Male,61-80,United-States,>50K,45-60,Assoc
Private,Black,Female,41-60,United-States,<=50K,45-60,HS-College
?,Black,Male,21-40,United-States,<=50K,45-60,Assoc
Private,Black,Female,21-40,United-States,<=50K,45-60,MiddleSchool
Private,Black,Male,21-40,United-States,<=50K,30-45,HS-College
Self-emp-not-inc,Asian-Pac-Islander,Male,41-60,Japan,<=50K,30-45,Assoc
Private,Black,Male,21-40,Jamaica,<=50K,15-30,HS-College
Private,Black,Female,21-40,United-States,<=50K,15-30,HS-College
Private,Black,Female,41-60,United-States,<=50K,30-45,HS-College
Private,Black,Female,41-60,United-States,<=50K,45-60,HS-College
Local-gov,Black,Female,21-40,United-States,>50K,45-60,PostMaster
Private,Asian-Pac-Islander,Female,21-40,Laos,<=50K,30-45,Assoc
Local-gov,Black,Male,21-40,United-States,<=50K,30-45,HS-College
Local-gov,Black,Male,81-100,United-States,<=50K,30-45,Assoc
Private,Asian-Pac-Islander,Female,21-40,Philippines,<=50K,30-45,Assoc
Private,Asian-Pac-Islander,Male,21-40,Vietnam,<=50K,45-60,Assoc
Local-gov,Black,Male,21-40,United-States,<=50K,30-45,Assoc
Private,Asian-Pac-Islander,Male,21-40,?,<=50K,30-45,Mast
Private,Asian-Pac-Islander,Female,21-40,United-States,<=50K,15-30,Assoc
Private,Amer-Indian-Eskimo,Female,21-40,United-States,<=50K,30-45,Assoc
Private,Black,Male,21-40,United-States,>50K,30-45,Assoc
Private,Black,Female,21-40,United-States,<=50K,30-45,HS-College
Private,Black,Male,21-40,United-States,<=50K,45-60,HS-College
Private,Black,Male,41-60,United-States,<=50K,15-30,Bach
Private,Black,Male,21-40,United-States,<=50K,15-30,Bach
Private,Black,Female,0-20,United-States,<=50K,15-30,MiddleSchool
Private,Black,Female,0-20,United-States,<=50K,15-30,MiddleSchool
Private,Asian-Pac-Islander,Female,21-40,Philippines,<=50K,15-30,Bach
?,Amer-Indian-Eskimo,Male,21-40,United-States,>50K,60-75,PostMaster
Private,Black,Male,61-80,United-States,<=50K,15-30,Assoc
Private,Black,Male,21-40,United-States,<=50K,30-45,HS-College
Federal-gov,Asian-Pac-Islander,Male,21-40,China,>50K,60-75,PostMaster
Private,Asian-Pac-Islander,Male,41-60,South,<=50K,15-30,Assoc
Private,Black,Male,41-60,United-States,<=50K,60-75,MiddleSchool
Private,Amer-Indian-Eskimo,Male,21-40,United-States,<=50K,30-45,HS-College
?,Black,Male,21-40,United-States,<=50K,60-75,HS-College
Private,Black,Female,21-40,United-States,<=50K,15-30,HS-College
Federal-gov,Amer-Indian-Eskimo,Male,21-40,United-States,<=50K,45-60,Assoc
Private,Black,Female,21-40,United-States,<=50K,15-30,Assoc
State-gov,Amer-Indian-Eskimo,Male,21-40,United-States,>50K,30-45,Mast
Federal-gov,Black,Male,21-40,United-States,<=50K,15-30,HS-College
Private,Black,Male,21-40,United-States,<=50K,45-60,MiddleSchool
Private,Black,Male,21-40,United-States,<=50K,15-30,MiddleSchool
Private,Amer-Indian-Eskimo,Male,21-40,United-States,<=50K,15-30,HS-College
State-gov,Black,Male,0-20,United-States,<=50K,15-30,HS-College
Private,Black,Male,41-60,United-States,>50K,45-60,Bach
?,Black,Female,21-40,United-States,<=50K,15-30,HS-College
Private,Black,Male,21-40,United-States,<=50K,15-30,Assoc
Federal-gov,Amer-Indian-Eskimo,Female,21-40,United-States,>50K,45-60,Bach
?,Black,Female,0-20,United-States,<=50K,15-30,HS-College
Private,Black,Male,41-60,United-States,<=50K,15-30,Assoc
?,Asian-Pac-Islander,Female,21-40,United-States,<=50K,15-30,Assoc
Private,Black,Female,21-40,?,<=50K,30-45,HS-College
Private,Other,Male,21-40,Mexico,<=50K,15-30,Elementary
Private,Black,Male,21-40,United-States,>50K,30-45,Assoc
Private,Asian-Pac-Islander,Male,21-40,India,>50K,15-30,Bach
Private,Asian-Pac-Islander,Male,41-60,India,<=50K,30-45,MiddleSchool
